index,study,age,gender,education,language,birth_place,location,group,task,id,t1_exclude,t1_dscore,t2_exclude,t2_dscore,Q1_A1,Q1_A2 *,Q1_A3 *,Q1_A4,Q1_A5 *,Q1_A6,Q1_A7,Q1_A8 *,Q1_A9,Q1_A10 *,t1_ques,Q2_A1,Q2_A2 *,Q2_A3 *,Q2_A4,Q2_A5 *,Q2_A6,Q2_A7,Q2_A8 *,Q2_A9,Q2_A10 *,t2_ques_computed,t2_ques,t1_ques_norm,t2_ques_norm,1st check indicator,2nd check,2nd check indicator,exclude,exclude_t1,dscore_paired_even_t1,dscore_paired_odd_t1,exclude_t2,dscore_paired_even_t2,dscore_paired_odd_t2,t1_com_d_norm,t2_com_d_norm
451,S2,52,Male,Some college (no degree),English,United Kingdom ,United Kingdom ,1,IAT,R_7VTnAAJdZSUraMh,False,-0.34108027,False,-1.479753318,1,4,2,3,4,3,1,5,1,4,20,1,5,5,1,5,1,1,5,1,5,10,10,-0.889803656,-2.019481901,,introverted,,0,False,-0.376912498,-0.266722531,False,-1.554465731,-1.200521673,0.170390396,-1.714800168
452,S2,22,Female,Bachelor's degree,English,United Kingdom ,United Kingdom ,2,qIAT,R_8ivEcrMe2a1U6EF,False,0.691156027,False,0.341195023,2,2,2,4,4,4,4,4,4,2,34,5,1,1,5,1,5,5,1,5,1,50,50,0.691745886,2.499231078,,Extroverted,,0,False,0.974332501,0.340971145,False,0.013203846,0.852140257,0.693389663,0.297303923
453,S2,25,Female,Associate's degree,English,United Kingdom ,United Kingdom ,0,qIAT,R_8kz35lHloBVUXRf,True,0.06561928,True,0.796326131,4,2,2,4,2,4,4,2,4,2,40,4,2,2,4,2,4,4,2,4,4,38,38,1.369552833,1.143617184,,,,1,True,0.294422625,-0.085289712,True,1.153718861,0.528998062,-0.014592605,0.812421149
454,S2,49,Female,Bachelor's degree,English,United Kingdom ,United Kingdom ,2,IAT,R_8nXbl2rcSpAhS6t,False,-0.443417645,False,0.309374885,2,4,3,3,3,4,4,4,1,2,28,5,1,1,5,1,5,5,1,5,1,50,50,0.01393894,2.499231078,,extroverted,,0,False,-0.506540589,-0.637128638,False,0.418989047,0.31862821,0.000960327,1.24728593
455,S2,20,Male,High school graduate,English,United Kingdom ,United Kingdom ,1,IAT,R_8oIGEXFSds9TV4d,False,-0.490658402,True,0.051632094,2,4,4,3,4,2,2,5,3,3,22,1,5,5,1,5,1,1,5,1,5,10,10,-0.663868007,-2.019481901,,introverted,,1,False,-0.199611114,-0.76304675,True,0.081498546,0.160676942,-0.077251614,0.820566181
456,S2,35,Male,Bachelor's degree,English,United Kingdom ,United Kingdom ,1,qIAT,R_8qOtHhj6HoE4u7T,False,1.303091156,False,-0.747893816,4,3,3,4,3,4,4,5,2,3,31,1,5,5,1,5,1,1,5,1,5,10,10,0.352842413,-2.019481901,,introverted,,0,False,1.634708054,1.058319965,False,-0.382952955,-1.443384427,1.385977623,-0.935326437
457,S2,29,Female,Bachelor's degree,English,United Kingdom ,United Kingdom ,0,qIAT,R_8uCIoIgv6G0diIV,False,-0.178104566,False,0.267164147,2,1,1,4,2,5,5,4,2,2,38,2,1,1,5,1,5,4,4,2,1,40,40,1.143617184,1.369552833,,,,0,False,-0.248145142,-0.056109543,False,-0.14263637,0.592387412,-0.290439167,0.213515803
458,S2,35,Male,High school graduate,English,United Kingdom ,United Kingdom ,0,IAT,R_9KuS4SO5FT8f42d,False,0.753513037,True,,4,2,2,4,2,4,4,2,4,3,39,4,2,2,4,4,4,4,2,4,2,38,38,1.256585009,1.143617184,,,,1,False,0.628251876,0.742852338,True,,1.179125323,1.982602407,
459,S2,25,Female,Master's degree,English,United Kingdom ,United Kingdom ,2,qIAT,R_9SIJfswikFTN1E5,False,-0.173087755,False,-0.00445466,2,2,1,4,4,4,1,5,2,5,26,5,1,1,5,1,5,5,1,5,1,50,50,-0.211996709,2.499231078,,extraverted,,0,False,-0.19296261,-0.152802979,False,-0.228007484,0.224562576,-0.284761142,-0.093902266
460,S2,26,Female,High school graduate,English,United Kingdom ,United Kingdom ,1,IAT,R_a47lHsfEQVjPHm9,False,-0.989432886,False,-0.716164836,4,3,4,2,5,2,2,5,2,5,20,5,5,5,1,5,1,1,5,1,5,14,14,-0.889803656,-1.567610603,,introverted,,0,False,-0.961308325,-0.714961927,False,-0.786557786,-0.665401945,-0.903024168,-0.450600753
461,S2,45,Male,Master's degree,English,United Kingdom ,United Kingdom ,1,IAT,R_a4wtkvae2DnxvJn,False,-1.470560177,False,-0.90987129,3,2,2,4,3,3,4,3,4,3,35,1,5,5,1,5,1,1,5,1,5,10,10,0.804713711,-2.019481901,,introverted,,0,False,-1.491944678,-1.177777128,False,-0.986272622,-0.84599914,-1.699579976,-0.771301747
462,S2,51,Female,Some college (no degree),English,United Kingdom ,United Kingdom ,2,qIAT,R_A6EmzDnMnYqHVxn,False,0.005450808,False,0.760024583,4,1,1,3,4,4,4,3,3,2,37,5,1,1,5,1,5,5,1,5,1,50,50,1.03064936,2.499231078,,extrovert,,0,False,0.252097543,-0.240576525,False,1.04169341,0.629365353,-0.08269126,0.77133507
463,S2,65,Female,Professional degree,English,United Kingdom ,United Kingdom ,0,qIAT,R_agHGYMvYuNdIVbz,False,-1.559476941,False,-1.137961427,1,4,2,2,5,1,1,5,1,5,15,1,5,5,1,5,5,1,5,1,5,14,14,-1.454642778,-1.567610603,,,,0,False,-1.713089027,-1.497276648,False,-1.075586081,-1.177408101,-1.853875929,-1.37680482
464,S2,46,Female,Some college (no degree),English,United Kingdom ,United Kingdom ,1,qIAT,R_ahHwlbW3bhjkvKN,False,2.055064471,False,1.455626831,2,1,1,4,2,5,5,4,4,2,40,1,5,5,1,5,1,1,5,1,5,10,10,1.369552833,-2.019481901,,introverted,,0,False,2.466195852,1.733474802,False,1.398368172,1.487091771,2.237060754,1.558617446
465,S2,36,Male,Bachelor's degree,English,United Kingdom ,United Kingdom ,0,qIAT,R_AMOv6QGfi1Coh33,False,0.545940701,False,0.335432477,3,3,3,4,3,4,3,4,3,3,31,3,2,2,4,3,4,3,3,3,3,34,34,0.352842413,0.691745886,,,,0,False,0.590663596,0.495907864,False,0.524366082,0.126724009,0.529035008,0.290781875
466,S2,47,Male,Some college (no degree),English,United Kingdom ,United Kingdom ,0,IAT,R_AogX75HwfL5rVSN,False,-1.096471647,False,-0.774647138,1,4,3,2,4,2,2,4,2,4,20,1,4,3,2,4,2,1,5,1,4,17,17,-0.889803656,-1.228707129,,,,0,False,-0.88629252,-1.286010708,False,-0.953828019,-0.523366735,-1.080237867,-0.54742423
467,S2,41,Female,Master's degree,English,United Kingdom ,United Kingdom ,0,IAT,R_b1QU9GRWtqGzeMx,False,-0.134573993,False,-0.393794729,4,1,1,4,2,4,4,2,4,2,42,4,1,1,4,2,4,4,2,4,2,42,42,1.595488482,1.595488482,,,,0,False,-0.111678888,-0.016922429,False,-0.453502437,-0.319222471,0.512282817,0.083116178
468,S2,27,Female,Some college (no degree),English,United Kingdom ,United Kingdom ,2,IAT,R_b2beIx38gegMTN7,False,-0.348501362,False,-0.133654482,2,4,2,3,2,3,2,4,2,4,26,5,1,1,5,1,5,5,1,5,1,50,50,-0.211996709,2.499231078,,extrovert,,0,False,-0.125591839,-0.584261604,False,0.211428829,-0.41753503,0.158104014,0.513805163
469,S2,40,Female,Some college (no degree),English,Australia ,United Kingdom ,0,qIAT,R_b7OFGeA0IMIdhst,False,1.570469068,False,0.421686101,4,1,1,4,1,4,3,1,5,2,44,4,1,1,4,1,4,3,1,5,2,44,44,1.821424131,1.821424131,,,,0,False,1.670801206,1.463020181,False,0.233610325,0.854449571,1.688595849,0.388403696
470,S2,44,Female,Bachelor's degree,English,United Kingdom ,United Kingdom ,2,qIAT,R_BD48E3ekUnK5da9,False,1.494771373,False,1.186878372,4,1,1,4,2,4,5,3,4,2,42,5,1,1,5,1,5,5,1,5,1,50,50,1.595488482,2.499231078,,extrovert,,0,False,1.754540769,1.223891285,False,1.157929378,1.196421652,1.602921225,1.254448036
471,S2,21,Female,Bachelor's degree,English,United Kingdom ,United Kingdom ,2,IAT,R_bEm5DrPfL5RVKQ9,False,-0.323084265,False,0.187859121,4,1,1,5,2,5,5,2,5,2,46,5,1,1,5,1,5,5,1,5,1,50,50,2.04735978,2.499231078,,extraverted,,0,False,-0.307941226,-0.314893829,False,0.347776397,-0.031285704,0.200184637,1.046104062
472,S2,36,Male,Master's degree,English,United Kingdom ,United Kingdom ,2,IAT,R_bxEtgWDDHSqoQdH,False,-0.183555709,False,-0.197076343,2,2,2,4,3,4,4,4,2,4,31,5,1,1,5,1,5,5,1,5,1,50,50,0.352842413,2.499231078,,Extravert ,,0,False,-0.356377847,-0.047278108,False,-0.15260463,-0.219492871,0.431188539,0.408803737
473,S2,27,Female,Bachelor's degree,English,United Kingdom ,United Kingdom ,1,qIAT,R_C2e0cmB5zbkl5wR,False,0.435920353,False,0.473025863,2,3,2,4,3,4,4,3,2,2,33,1,5,5,1,5,1,1,5,1,5,10,10,0.578778062,-2.019481901,,introverted,,0,False,0.70303853,0.186124139,False,0.568569193,0.347308054,0.404514017,0.44651002
474,S2,46,Male,High school graduate,English,United Kingdom ,United Kingdom ,1,IAT,R_C3sLbtpJnNABiVP,False,-0.417553937,False,-0.925448554,2,3,3,4,4,3,3,4,2,3,27,1,5,5,1,5,1,1,5,1,5,10,10,-0.099028885,-2.019481901,,introvert,,0,False,-0.140792148,-0.613828271,False,-0.670174032,-1.11993932,0.04378036,-0.797091514
475,S2,59,Male,Some college (no degree),English,United Kingdom ,United Kingdom ,1,IAT,R_cA7ZlrDcGpkUOfT,False,-0.234230345,False,-1.027050023,3,2,2,4,2,4,3,3,3,4,34,1,5,5,1,5,1,1,5,1,5,10,10,0.691745886,-2.019481901,,introverted,,0,False,-0.155542525,-0.302080662,False,-0.920425611,-0.850203599,0.347291457,-0.965303215
476,S2,48,Male,Some college (no degree),English,United Kingdom ,United Kingdom ,2,qIAT,R_cPgf5mEP4pm61EZ,False,0.852897127,False,0.624581795,2,4,4,2,4,3,3,4,2,4,22,5,2,1,5,2,5,5,1,5,2,47,47,-0.663868007,2.160327604,,Extrovert,,0,False,0.800572647,0.895385295,False,0.622502311,0.667112705,0.876448183,0.618040971
477,S2,27,Female,Master's degree,English,United Kingdom ,United Kingdom ,0,IAT,R_d0TzX9iQrnQk1kB,False,0.140317279,False,-0.234234541,2,3,2,3,4,3,3,4,2,3,27,2,3,3,3,4,3,3,4,2,3,26,26,-0.099028885,-0.211996709,,,,0,False,0.187064932,0.107339058,False,-0.409787679,-0.055531577,0.967393644,0.34728451
478,S2,62,Female,Bachelor's degree,English,United Kingdom ,United Kingdom ,0,IAT,R_d4l6muME7z46jMB,False,-0.724902131,False,-0.293012013,2,4,2,4,2,4,3,4,2,2,31,2,4,2,4,2,4,4,4,2,2,32,32,0.352842413,0.465810238,,,,0,False,-0.970169898,-0.601493666,False,-0.451777799,-0.071198796,-0.465066245,0.249972349
479,S2,49,Male,Professional degree,English,United Kingdom ,United Kingdom ,0,IAT,R_D938dYtHFzePA9r,False,-0.303309891,False,-0.872950526,2,3,3,2,5,3,2,5,1,4,20,2,3,3,2,5,3,2,5,1,3,21,21,-0.889803656,-0.776835832,,,,0,False,-0.118481057,-0.515082042,False,-0.959804761,-0.732310645,0.232923151,-0.710175619
480,S2,50,Female,Professional degree,English,United Kingdom ,United Kingdom ,1,qIAT,R_dcHMFrtzWkQG0tb,False,0.384717907,False,0.458229275,2,3,2,4,4,2,3,4,1,2,27,1,5,5,1,5,1,1,5,1,5,10,10,-0.099028885,-2.019481901,,introverted,,0,False,0.479307267,0.252729685,False,0.498186163,0.405484413,0.346563107,0.429763248
481,S2,45,Female,Some college (no degree),English,United Kingdom ,United Kingdom ,2,qIAT,R_DePv9tgVlD3QG5P,False,-1.862500488,False,0.764944457,1,3,2,4,3,3,1,4,4,3,28,5,1,1,5,1,5,5,1,5,1,50,50,0.01393894,2.499231078,,Extroverted,,0,False,-1.795001797,-1.883662697,False,1.082058483,0.630282935,-2.196837871,0.776903382
482,S2,26,Male,High school graduate,English,United Kingdom ,United Kingdom ,1,IAT,R_DNoAF7SXqZvua89,False,-0.148842776,False,-0.188654803,4,2,2,4,3,3,4,3,2,3,34,1,5,5,1,5,1,1,5,1,5,10,10,0.691745886,-2.019481901,,Introverted,,0,False,-0.047865524,-0.237229428,False,-0.26699547,-0.11856942,0.488659376,0.422746463
483,S2,52,Female,Bachelor's degree,English,United Kingdom ,United Kingdom ,0,IAT,R_doqwZK4kKbCcwVj,False,-0.126917051,False,-0.378410257,1,4,2,3,4,2,1,3,3,5,22,1,4,2,3,4,2,1,3,3,5,22,22,-0.663868007,-0.663868007,,,,0,False,-0.155100958,-0.179479065,False,-0.428467148,-0.372821693,0.524959673,0.108586756
484,S2,31,Female,Bachelor's degree,English,United Kingdom ,United Kingdom ,2,IAT,R_DOSA7JpjYrMeNt7,False,-0.593081394,False,-0.139141116,2,4,4,3,2,2,2,4,1,5,21,5,1,1,5,1,5,5,1,5,1,50,50,-0.776835832,2.499231078,,extraverted,,0,False,-0.441752148,-0.768694532,False,-0.21827345,0.098890864,-0.246823432,0.504721474
485,S2,53,Male,Some college (no degree),English,United Kingdom ,United Kingdom ,2,qIAT,R_DOVHhL4Re7JGj6x,False,-0.803835027,False,0.980767631,3,2,2,3,3,4,3,3,3,3,33,5,1,1,5,1,5,5,1,5,1,50,50,0.578778062,2.499231078,,Extrovert,,0,False,-0.869439857,-0.724692876,False,1.110457626,0.833911797,-0.99864068,1.021171973
486,S2,31,Male,Some college (no degree),English,United Kingdom ,United Kingdom ,1,qIAT,R_DpAVW53uMD4bA7T,False,-0.796717215,False,0.120700541,1,5,4,2,5,2,1,5,2,5,14,1,5,5,1,5,1,1,5,1,5,10,10,-1.567610603,-2.019481901,,introverted,,0,False,-0.637644585,-0.964302268,False,0.213449252,-0.011149371,-0.990584742,0.047748347
487,S2,46,Male,Master's degree,English,United Kingdom ,United Kingdom ,0,IAT,R_eakvyH80gj56BtD,False,0.525600877,False,0.234684049,2,2,2,4,3,3,4,4,3,3,32,2,2,2,4,3,4,4,4,3,2,34,34,0.465810238,0.691745886,,,,0,False,0.288744727,0.640243105,False,0.163701454,0.302414458,1.605270341,1.123627556
488,S2,50,Female,Bachelor's degree,English,United Kingdom ,United Kingdom ,1,qIAT,R_eeRADN9OPU50xkl,False,-0.475614429,False,0.239204279,4,2,1,4,2,4,4,4,2,1,38,1,5,5,1,5,1,1,5,1,5,10,10,1.143617184,-2.019481901,,introverted,,0,False,-0.168421869,-0.708437354,False,0.472791685,0.080140709,-0.627160724,0.181870836
489,S2,31,Female,Bachelor's degree,Other,United Kingdom ,United Kingdom ,0,qIAT,R_eEWfg5dJnidaPxT,False,0.30069405,False,1.099024408,2,2,1,4,4,4,4,4,3,3,33,4,1,1,4,4,4,4,4,4,3,37,37,0.578778062,1.03064936,,,,0,False,0.048713979,0.579607911,False,0.921987315,1.324497582,0.251464936,1.155014951
490,S2,29,Female,Master's degree,English,United Kingdom ,United Kingdom ,2,IAT,R_eLoQTJbKrt2egmt,False,-1.036102287,False,-0.770151448,2,4,4,4,5,4,3,5,1,4,22,5,1,1,5,1,5,5,1,5,1,50,50,-0.663868007,2.499231078,,Extroverted,,0,False,-0.87145304,-1.152868728,False,-0.542357196,-0.965561915,-0.980290171,-0.539981152
491,S2,34,Male,Some college (no degree),English,United Kingdom ,United Kingdom ,1,IAT,R_eOP0KzKX30KO081,True,-1.063048185,True,-0.38467944,4,2,2,3,3,4,4,2,4,4,36,1,5,5,1,5,1,1,5,1,5,10,10,0.917681535,-2.019481901,,Introverted,,1,True,-1.277872351,-0.832979474,True,-0.565389997,-0.26793415,-1.024901881,0.098207478
492,S2,51,Female,High school graduate,English,United Kingdom ,United Kingdom ,2,IAT,R_ewIgaLA2ZwQescp,False,0.376430031,False,-0.248635565,4,1,1,5,1,4,4,1,5,3,45,5,1,1,5,1,5,5,1,5,1,50,50,1.934391956,2.499231078,,extravision,,0,False,0.308154835,0.471848963,False,-0.078428744,-0.416985667,1.358302634,0.323442131
493,S2,39,Female,Bachelor's degree,English,United Kingdom ,United Kingdom ,1,IAT,R_eyvpHnfL0K3Svbr,False,-0.867603735,False,-0.259161106,1,3,4,2,4,2,2,5,1,4,18,1,5,5,1,5,1,1,5,1,5,10,10,-1.115739305,-2.019481901,,focused,*,1,False,-1.023988217,-0.636910954,False,-0.321690129,-0.223986074,-0.701323455,0.306016013
494,S2,48,Male,High school graduate,English,United Kingdom ,United Kingdom ,0,qIAT,R_NWTqXhPg1Lga3mh,False,-0.412509876,False,-0.326446508,1,5,4,1,5,1,1,5,1,5,11,1,5,4,1,5,2,1,5,1,5,12,12,-1.906514076,-1.793546252,,,,0,False,-0.358246807,-0.489235911,False,-0.470475268,-0.173716673,-0.555739013,-0.458332524
495,S2,52,Male,Associate's degree,English,United Kingdom ,United Kingdom ,0,qIAT,R_NXEazPuLU5ppT45,False,1.06483265,False,0.052058649,2,3,3,4,2,3,3,4,2,2,30,3,3,2,4,3,4,3,4,3,3,32,32,0.239874589,0.465810238,,,,0,False,1.532555545,0.658170781,False,0.358209515,-0.195262868,1.116316732,-0.029940523
496,S2,45,Male,Bachelor's degree,English,United Kingdom ,United Kingdom ,2,IAT,R_O41ruLjwMObzwzL,False,-1.28569665,False,-0.767961267,2,2,2,4,3,4,4,4,4,4,33,5,1,1,5,1,5,5,1,5,1,50,50,0.578778062,2.499231078,,confident,*,1,False,-1.127863115,-1.269111188,False,-0.794893711,-0.550185324,-1.393519358,-0.536355081
497,S2,32,Male,Some college (no degree),English,United Kingdom ,United Kingdom ,2,IAT,R_OBvmr4Y9As3SoHT,False,-0.628437548,False,-0.025209109,2,4,3,2,4,1,2,5,1,5,17,5,1,1,5,1,5,5,1,5,1,50,50,-1.228707129,2.499231078,,extraverted,,0,False,-0.738878994,-0.61202308,False,-0.120193832,0.021606185,-0.305359188,0.693347651
498,S2,39,Female,Professional degree,English,Germany ,United Kingdom ,0,IAT,R_Opr3EXSS95I5STv,False,-0.399556088,False,-0.542795118,2,1,1,4,2,4,3,5,2,4,32,2,1,2,4,3,4,4,5,2,4,31,31,0.465810238,0.352842413,,,,0,False,-0.389482028,-0.383219248,False,-0.45095547,-0.651314561,0.073577654,-0.16356932
499,S2,55,Male,High school graduate,English,United Kingdom ,United Kingdom ,2,IAT,R_OpTYtpGuqzD1wel,False,-0.946812786,True,-0.328193558,1,4,2,2,5,3,2,5,1,5,18,5,1,1,5,1,5,5,1,1,1,46,46,-1.115739305,2.04735978,,Extrovert,,1,False,-0.791084043,-0.996090974,True,-0.151266787,-0.776338575,-0.832462201,0.191725675
500,S2,66,Male,High school graduate,English,United Kingdom ,United Kingdom ,1,IAT,R_Ov6JfVQTqtNUqe5,False,-0.046062427,False,-0.296104367,3,2,2,3,3,4,3,3,3,3,33,1,5,5,1,5,1,1,5,1,5,10,10,0.578778062,-2.019481901,,introverted,,0,False,-0.21107053,0.164327422,False,0.024165987,-0.549228362,0.658822835,0.244852637
501,S2,39,Male,Some college (no degree),English,United Kingdom ,United Kingdom ,1,qIAT,R_p0PmjeQ4e8vQmCB,False,-0.226132585,False,-0.514492244,1,2,3,4,4,4,2,4,2,3,27,1,5,5,1,5,1,1,5,1,5,10,10,-0.099028885,-2.019481901,,Introvert,,0,False,0.002475501,-0.446637031,False,-0.75465085,-0.175349834,-0.344797262,-0.671162621
502,S2,30,Male,Bachelor's degree,English,United Kingdom ,United Kingdom ,2,qIAT,R_PA68GdBDbZnRvnb,False,0.235464157,False,-0.011715068,3,2,2,3,2,4,4,2,4,2,38,5,1,2,5,1,5,5,2,5,2,47,47,1.143617184,2.160327604,,extroverted,,0,False,0.004754453,0.3804749,False,-0.189155703,0.095715274,0.177637767,-0.102119593
503,S2,39,Male,Some college (no degree),English,United Kingdom ,United Kingdom ,0,qIAT,R_pAUVsdFRwuM3lPH,False,0.804042656,False,1.003518879,4,2,2,4,2,4,2,4,4,2,36,4,2,2,4,2,4,2,2,4,2,38,38,0.917681535,1.143617184,,,,0,False,0.934106688,0.696799811,False,0.898512908,1.08171318,0.821154709,1.046921828
504,S2,43,Female,Master's degree,English,United Kingdom ,United Kingdom ,0,IAT,R_pFVOFaNPgyl9qbD,False,-0.110601119,False,0.358883232,3,2,2,4,2,4,4,2,4,2,39,3,2,2,4,2,4,4,2,4,2,39,39,1.256585009,1.256585009,,,,0,False,-0.316252464,-0.066189649,False,0.314967064,0.487711087,0.55197238,1.329252101
505,S2,22,Female,Bachelor's degree,English,United Kingdom ,United Kingdom ,2,qIAT,R_PHiE2zORvx0zCAF,False,0.827988271,False,0.491289216,5,1,1,4,2,5,5,1,5,1,48,5,1,1,5,1,5,5,1,5,1,50,50,2.273295429,2.499231078,,extroverted,,0,False,1.09435829,0.540137022,False,0.493930031,0.532150527,0.848256347,0.467180477
506,S2,45,Female,Bachelor's degree,English,United Kingdom ,United Kingdom ,1,qIAT,R_php1f1FneBrLBCx,False,0.447125881,False,1.638005428,3,2,2,3,3,4,4,4,2,4,31,1,5,5,1,5,1,1,5,1,5,10,10,0.352842413,-2.019481901,,introverted,,0,False,0.251833274,0.703146944,False,1.604190552,1.631655428,0.417196431,1.765033478
507,S2,44,Female,Professional degree,English,United Kingdom ,United Kingdom ,1,qIAT,R_PHTHxtL2MPUpR5v,False,-0.367459974,False,0.974782166,3,2,2,4,2,4,4,3,4,3,37,1,5,5,1,5,1,1,5,1,5,10,10,1.03064936,-2.019481901,,Introverted,,0,False,-0.367309214,-0.358830154,False,1.007261165,0.920415437,-0.50475155,1.014397625
508,S2,68,Female,I prefer not to say,English,United Kingdom ,United Kingdom ,0,IAT,R_pi7TJHV9sxUgZhf,False,-0.776183003,False,-0.589159618,1,2,2,4,3,3,2,4,2,4,27,2,2,2,4,3,4,2,4,2,4,29,29,-0.099028885,0.126906764,,,,0,False,-0.526508214,-1.134044652,False,-0.470471054,-0.62755136,-0.549967013,-0.240330527
509,S2,29,Female,Bachelor's degree,English,United Kingdom ,United Kingdom ,0,qIAT,R_PIfFxkvLQeWzrQR,False,0.599329236,False,0.485213121,4,1,1,4,1,3,4,4,2,2,38,4,1,1,4,1,3,4,2,3,2,41,41,1.143617184,1.482520658,,,,0,False,0.559207838,0.630352841,False,0.582021244,0.405318228,0.589460134,0.460303555
510,S2,54,Male,Master's degree,English,Germany ,United Kingdom ,0,IAT,R_PMs1M0g7Ux3Lr45,False,-0.848170703,False,-0.582938565,3,1,1,3,2,4,4,2,3,4,37,3,2,2,3,2,4,4,3,2,4,33,33,1.03064936,0.578778062,,,,0,False,-0.36498155,-0.427901862,False,-0.591562848,-0.572072259,-0.669150068,-0.230030933
511,S2,44,Male,Master's degree,English,United Kingdom ,United Kingdom ,2,IAT,R_pQVsmJ8CH8xiYKJ,False,-0.945003543,False,-0.163996215,2,3,2,4,3,4,4,3,3,4,32,5,1,1,5,1,5,5,1,5,1,50,50,0.465810238,2.499231078,,extrovert,,0,False,-0.913804866,-0.772179004,False,-0.49577137,0.141348006,-0.829466813,0.463571296
512,S2,38,Female,Master's degree,English,Nigeria ,Nigeria ,0,IAT,R_PT0DwRfuSNTJQlP,True,0.542895236,True,,2,2,5,5,4,4,3,4,3,4,28,2,2,1,2,3,2,2,3,2,3,28,28,0.01393894,0.01393894,,,,1,True,0.54198535,-0.063163271,True,-0.176384953,-0.538664772,1.633902935,
513,S2,50,Female,Bachelor's degree,English,United Kingdom ,United Kingdom ,0,IAT,R_PtId6MnvcAroiu5,False,0.210428744,False,-0.027126714,3,2,2,3,3,3,2,3,3,4,30,3,2,2,3,3,4,2,3,3,3,32,32,0.239874589,0.465810238,,,,0,False,0.09690842,0.30853004,False,0.087959204,-0.051281658,1.083470398,0.69017286
514,S2,25,Female,Some college (no degree),English,United Kingdom ,United Kingdom ,2,qIAT,R_PXvpG5jzI8LZ63D,False,0.575068547,False,-0.455543336,1,5,4,2,5,2,2,4,2,5,16,5,1,1,5,1,5,5,1,5,1,50,50,-1.341674954,2.499231078,,extraverted,,0,False,0.73903909,0.432618508,False,-0.404204759,-0.493191671,0.562001894,-0.604444268
515,S2,38,Male,Professional degree,English,United Kingdom ,United Kingdom ,2,qIAT,R_PYcEBkrz5WKqAyB,False,-0.255197369,False,-0.535810184,2,4,3,3,4,3,2,4,2,4,23,5,1,1,5,1,5,5,1,5,1,50,50,-0.550900183,2.499231078,,extraverted,,0,False,-0.153136545,-0.372796311,False,-0.27583455,-0.764760889,-0.377692774,-0.695290258
516,S2,43,Female,Bachelor's degree,English,United Kingdom ,United Kingdom ,2,IAT,R_PYyP50qUh14EL6N,False,-0.41435676,False,-0.031527906,2,4,3,4,4,4,3,5,1,4,24,5,1,1,5,1,5,5,1,5,1,50,50,-0.437932358,2.499231078,,extrovert ,,0,False,-0.203404097,-0.573455655,False,-0.111449044,0.025115742,0.049073616,0.682886232
517,S2,34,Male,Bachelor's degree,English,United Kingdom ,United Kingdom ,0,IAT,R_Q5F325kPayxq361,False,-0.947483997,False,-0.95159933,1,4,3,2,5,2,1,5,1,4,16,1,4,3,2,5,2,1,5,1,4,16,16,-1.341674954,-1.341674954,,,,0,False,-0.875692513,-0.888833941,False,-0.790928344,-1.116711102,-0.83357346,-0.840386818
518,S2,30,Female,High school graduate,English,United Kingdom ,United Kingdom ,0,qIAT,R_Q6V4Ogz6zt6vy1P,False,-1.32156928,False,-0.565432033,2,4,3,2,4,3,1,4,1,5,19,1,4,4,2,4,3,1,5,1,5,16,16,-1.002771481,-1.341674954,,,,0,False,-1.469509024,-1.259887765,False,-0.508934757,-0.677103143,-1.584612123,-0.728816256
519,S2,22,Female,Master's degree,English,United Kingdom ,United Kingdom ,2,qIAT,R_Qa0Pln6jvAjeB1L,True,0.079094641,True,1.206388476,3,3,2,3,3,3,3,3,2,3,30,5,1,1,5,1,5,5,1,5,1,50,50,0.239874589,2.499231078,,extraverted,,1,True,-0.21807661,0.961588297,True,1.627679806,1.048273602,0.000658804,1.276529565
520,S2,22,Female,Bachelor's degree,English,United Kingdom ,United Kingdom ,0,qIAT,R_qDvRWORvm7s4ZAl,False,0.020360404,False,-0.004149888,4,2,2,4,3,4,3,3,3,4,34,4,2,2,3,2,4,3,4,3,4,33,33,0.691745886,0.578778062,,,,0,False,0.080319982,-0.082550316,False,-0.353248415,0.451174608,-0.065816584,-0.093557324
521,S2,54,Male,Bachelor's degree,English,United Kingdom ,United Kingdom ,1,qIAT,R_QhQYbCbnKAt45lD,False,-0.639686369,False,-0.106430867,2,4,3,2,4,3,2,4,1,3,22,1,5,5,1,5,1,1,5,1,5,10,10,-0.663868007,-2.019481901,,Introvert,,0,False,-1.189979155,-0.094849512,False,-0.21983067,0.003722697,-0.812857288,-0.209318899
522,S2,35,Female,Bachelor's degree,English,United Kingdom ,United Kingdom ,2,qIAT,R_QnLOE6fDDPHhzc5,False,0.785964128,False,0.450289647,4,3,3,5,3,4,3,2,4,2,37,5,1,1,5,1,5,5,1,5,1,50,50,1.03064936,2.499231078,,Extraverted,,0,False,0.360747163,1.235754419,False,0.744636731,0.10262191,0.800693438,0.42077718
523,S2,44,Female,Bachelor's degree,English,United Kingdom ,United Kingdom ,2,qIAT,R_QomLSz8tFGO06Z3,False,0.09101413,False,-0.103154075,3,2,2,5,2,5,5,2,3,2,41,5,1,1,5,1,5,5,1,5,1,50,50,1.482520658,2.499231078,,extroverted,,0,False,-0.044824158,0.282523415,False,-0.19019979,-0.029750382,0.014149277,-0.205610228
